subject,condition,studyResp,studyResp2,studyResp3,named,afc,whichItem,trial
4,3,1,1,1,0,0,128,163
4,4,2,1,1,0,0,146,164
4,2,3,3,3,0,1,130,165
4,2,3,3,3,0,0,10,166
4,1,99999,99999,99999,0,1,38,167
4,1,99999,99999,99999,1,1,149,168
4,2,3,3,3,1,1,12,169
4,4,3,3,3,1,1,23,170
4,4,3,3,3,0,1,147,171
4,3,2,3,3,1,1,25,172
4,1,99999,99999,99999,0,1,134,173
4,3,1,1,1,1,1,143,174
4,1,99999,99999,99999,1,1,35,175
4,2,3,3,3,0,1,160,176
4,2,3,3,3,1,1,176,177
4,3,1,2,2,1,1,49,178
4,3,1,1,1,0,1,83,179
4,4,3,3,3,0,1,43,180
4,1,99999,99999,99999,0,1,64,181
4,4,3,3,3,1,1,148,182
4,2,3,3,3,1,1,157,183
4,1,99999,99999,99999,0,1,8,184
4,4,2,3,3,1,1,44,185
4,4,3,3,3,1,1,55,186
4,3,1,2,2,0,1,22,187
4,1,99999,99999,99999,0,0,153,188
4,3,2,2,2,1,1,5,189
4,1,99999,99999,99999,0,1,107,190
4,2,3,3,3,1,1,154,191
4,2,3,3,3,1,1,33,192
5,1,99999,99999,99999,0,1,39,1
5,1,99999,99999,99999,0,0,15,2
5,4,2,2,2,0,1,144,3
5,3,3,3,3,0,1,187,4
5,2,3,3,3,1,1,156,5
5,3,2,2,2,0,1,111,6
5,2,3,3,3,0,0,52,7
5,4,3,3,3,1,1,121,8
5,4,3,3,3,1,0,61,9
5,3,2,3,3,1,1,125,10
5,4,3,3,3,0,1,140,11
5,3,1,2,3,0,0,2,12
5,1,99999,99999,99999,0,1,145,13
5,1,99999,99999,99999,0,1,18,14
5,2,3,3,3,0,0,26,15
5,2,3,3,3,1,0,150,16
5,1,99999,99999,99999,0,0,169,17
5,2,3,3,3,0,0,135,18
5,3,1,3,3,0,0,50,19
5,3,1,2,3,1,1,109,20
5,2,3,3,3,0,0,95,21
5,4,3,3,3,1,1,62,22
5,4,3,3,3,0,1,184,23
5,1,99999,99999,99999,0,1,87,24
5,4,3,3,3,1,1,123,25
5,3,3,3,3,0,1,80,26
5,2,3,3,3,0,0,66,27
5,1,99999,99999,99999,0,1,70,28
5,3,0,0,1,0,0,108,29
5,2,3,3,3,1,1,117,30
5,4,3,3,3,0,0,181,31
5,1,99999,99999,99999,0,1,21,32
5,2,3,2,3,0,1,63,33
5,3,2,3,3,0,0,86,34
5,4,3,3,3,0,0,190,35
5,1,99999,99999,99999,0,1,34,36
5,3,2,2,2,0,1,159,37
5,1,99999,99999,99999,1,1,7,38
5,2,3,3,3,1,1,48,39
5,4,2,3,3,1,1,179,40
5,2,3,3,3,0,0,65,41
5,1,99999,99999,99999,0,1,119,42
5,1,99999,99999,99999,0,0,4,43
5,3,1,2,1,1,1,29,44
5,2,3,3,3,1,1,77,45
5,4,2,2,3,0,0,93,46
5,4,3,3,3,0,0,177,47
5,3,2,3,3,0,1,162,48
5,4,3,3,3,0,1,56,49
5,2,3,3,3,0,1,178,50
5,3,0,1,0,0,1,126,51
5,2,3,3,3,1,1,100,52
5,3,2,3,2,0,0,189,53
5,4,3,3,3,0,0,58,54
5,1,99999,99999,99999,0,1,27,55
5,1,99999,99999,99999,0,1,11,56
5,1,99999,99999,99999,0,1,103,57
5,2,3,3,3,1,0,124,58
5,3,2,2,2,0,0,167,59
5,3,2,2,3,0,1,19,60
5,1,99999,99999,99999,0,0,24,61
5,2,3,3,3,1,1,84,62
5,4,3,3,3,1,1,74,63
5,4,3,3,3,0,1,99,64
5,1,99999,99999,99999,0,1,94,65
5,1,99999,99999,99999,0,1,112,66
5,2,3,3,NaN,0,0,133,67
5,2,3,3,3,0,1,75,68
5,3,3,3,3,1,1,136,69
5,3,3,3,3,0,0,3,70
5,4,3,3,NaN,1,1,98,71
5,4,3,3,NaN,1,1,97,72
5,1,99999,99999,99999,0,0,92,73
5,1,99999,99999,99999,1,1,37,74
5,4,3,3,3,1,1,78,75
5,4,3,3,3,1,1,151,76
5,3,3,3,3,0,1,116,77
5,2,3,3,NaN,1,1,101,78
5,3,2,2,2,0,1,6,79
5,2,3,3,NaN,1,1,192,80
5,2,3,3,3,0,1,57,81
5,3,0,3,0,0,0,82,82
5,2,3,3,3,0,0,9,83
5,1,99999,99999,99999,1,0,28,84
5,1,99999,99999,99999,0,1,17,85
5,4,3,3,3,1,1,131,86
5,3,2,3,3,1,0,69,87
5,4,2,3,3,0,0,180,88
5,4,3,3,3,1,1,182,89
5,1,99999,99999,99999,0,0,137,90
5,2,3,3,3,0,1,142,91
5,3,2,1,3,0,0,30,92
5,1,99999,99999,99999,0,0,168,93
5,4,3,3,3,0,0,174,94
5,3,1,3,2,0,0,91,95
5,2,3,3,3,1,1,90,96
5,3,3,3,3,0,1,113,97
5,3,3,3,3,1,1,104,98
5,2,3,NaN,3,1,1,114,99
5,4,3,3,NaN,0,0,47,100
5,1,99999,99999,99999,1,1,122,101
5,4,3,3,3,1,1,89,102
5,1,99999,99999,99999,0,0,188,103
5,2,3,NaN,NaN,1,1,16,104
5,2,3,NaN,3,0,1,13,105
5,1,99999,99999,99999,1,1,32,106
5,3,2,NaN,2,0,1,76,107
5,4,3,3,3,1,1,31,108
5,3,3,NaN,3,1,1,1,109
5,1,99999,99999,99999,1,0,186,110
5,4,3,3,3,0,1,72,111
5,2,3,NaN,3,0,0,51,112
5,2,3,3,3,0,1,165,113
5,4,1,3,2,0,0,40,114
5,3,0,0,0,0,1,158,115
5,1,99999,99999,99999,0,1,102,116
5,3,2,3,3,0,1,54,117
5,1,99999,99999,99999,0,1,73,118
5,4,3,NaN,3,0,1,60,119
5,2,3,3,NaN,0,1,139,120
5,4,3,3,3,1,1,88,121
5,1,99999,99999,99999,0,0,110,122
5,4,3,NaN,3,1,1,191,123
5,3,1,1,1,0,1,152,124
5,1,99999,99999,99999,0,1,68,125
5,2,NaN,NaN,3,1,1,45,126
5,2,3,NaN,3,0,1,14,127
5,3,3,3,3,0,1,164,128
5,1,99999,99999,99999,0,1,41,129
5,3,2,3,3,0,0,120,130
5,2,3,NaN,3,0,0,118,131
5,1,99999,99999,99999,1,1,170,132
5,2,3,NaN,3,1,1,138,133
5,4,3,3,3,1,1,67,134
5,4,3,3,3,1,1,106,135
5,3,1,1,3,0,0,20,136
5,2,3,3,3,0,1,115,137
5,3,2,2,3,0,1,132,138
5,3,1,2,3,0,1,71,139
5,1,99999,99999,99999,0,0,42,140
5,4,3,3,3,1,1,175,141
5,4,3,3,3,1,1,105,142
5,1,99999,99999,99999,1,1,172,143
5,2,3,3,3,0,0,127,144
5,4,3,3,3,1,1,96,145
5,3,3,3,3,0,0,185,146
5,3,3,3,3,1,1,79,147
5,2,NaN,NaN,3,0,0,46,148
5,1,99999,99999,99999,0,1,173,149
5,4,3,NaN,3,0,0,129,150
5,2,NaN,NaN,3,0,0,155,151
5,1,99999,99999,99999,0,1,163,152
5,4,3,3,3,1,1,81,153
5,3,3,3,3,1,0,183,154
5,2,3,NaN,NaN,0,1,36,155
5,4,3,3,2,0,1,166,156
5,2,3,NaN,NaN,1,1,141,157
5,1,99999,99999,99999,0,0,171,158
5,1,99999,99999,99999,0,1,161,159
5,3,3,3,3,0,0,59,160
5,2,NaN,3,NaN,0,1,149,161
5,4,NaN,3,3,0,0,85,162
5,4,3,3,3,0,0,128,163
5,3,3,3,3,0,0,130,164
5,1,99999,99999,99999,0,0,53,165
5,2,NaN,3,NaN,1,1,38,166
5,1,99999,99999,99999,0,1,146,167
5,3,3,3,3,1,1,10,168
5,2,3,NaN,3,1,1,35,169
5,3,3,3,3,0,1,160,170
5,4,3,3,3,0,1,143,171
5,2,3,3,3,0,1,134,172
5,3,3,3,3,1,1,12,173
5,1,99999,99999,99999,1,1,23,174
5,4,NaN,3,3,1,1,25,175
5,1,99999,99999,99999,0,0,147,176
5,4,3,NaN,3,0,1,83,177
5,3,3,NaN,3,1,1,176,178
5,4,3,NaN,NaN,1,1,49,179
5,3,3,2,3,1,1,157,180
5,1,99999,99999,99999,1,1,148,181
5,2,NaN,NaN,NaN,0,1,8,182
5,1,99999,99999,99999,0,0,43,183
5,2,NaN,NaN,NaN,0,1,64,184
5,4,3,3,NaN,0,1,22,185
5,2,3,NaN,NaN,0,0,153,186
5,1,99999,99999,99999,0,0,55,187
5,3,3,NaN,3,1,1,33,188
5,2,3,3,NaN,0,0,107,189
5,1,99999,99999,99999,1,1,44,190
5,3,3,NaN,NaN,0,1,154,191
5,4,3,3,3,1,1,5,192
6,1,99999,99999,99999,1,1,144,1
6,3,2,2,2,1,1,156,2
6,2,3,3,3,0,1,39,3
6,1,99999,99999,99999,1,1,121,4
6,3,3,2,2,0,1,52,5
6,4,3,3,3,0,1,187,6
6,2,3,3,3,1,1,15,7
6,4,2,2,2,0,1,111,8
6,1,99999,99999,99999,0,0,140,9
6,3,2,2,2,1,1,26,10
6,4,3,3,3,1,1,125,11
6,2,3,3,3,1,1,145,12
6,4,3,3,NaN,1,1,2,13
6,3,3,3,3,0,1,150,14
6,2,3,3,3,0,0,18,15
6,1,99999,99999,99999,0,0,61,16
6,2,3,3,3,0,1,169,17
6,4,3,3,3,1,1,109,18
6,2,3,3,3,0,1,87,19
6,3,2,2,2,0,0,135,20
6,1,99999,99999,99999,0,1,184,21
6,3,2,2,2,1,1,95,22
6,4,3,3,3,0,1,50,23
6,1,99999,99999,99999,0,1,62,24
6,2,3,3,3,1,1,21,25
6,3,3,3,3,1,1,117,26
6,1,99999,99999,99999,1,1,181,27
6,1,99999,99999,99999,0,1,123,28
6,4,2,3,3,0,1,108,29
6,4,3,3,3,1,1,80,30
6,3,2,2,2,0,1,66,31
6,2,3,3,3,0,1,70,32
6,2,3,3,3,1,1,7,33
6,4,3,3,3,1,1,86,34
6,4,3,3,3,0,0,159,35
6,2,3,2,3,1,1,34,36
6,3,3,3,3,1,1,48,37
6,1,99999,99999,99999,0,0,190,38
6,3,2,3,3,0,1,63,39
6,1,99999,99999,99999,0,1,179,40
6,3,3,3,3,1,1,77,41
6,1,99999,99999,99999,1,1,177,42
6,3,3,3,3,0,1,65,43
6,2,2,3,3,0,1,119,44
6,1,99999,99999,99999,0,1,93,45
6,4,3,3,3,1,1,29,46
6,4,3,3,3,0,1,162,47
6,2,3,3,3,0,1,4,48
6,2,3,3,3,0,1,11,49
6,3,3,3,3,1,1,100,50
6,4,2,3,3,0,1,126,51
6,1,99999,99999,99999,0,0,58,52
6,1,99999,99999,99999,0,0,56,53
6,2,3,3,3,1,1,27,54
6,3,2,3,3,0,1,178,55
6,4,3,3,3,1,1,189,56
6,2,3,3,3,0,1,24,57
6,3,3,3,3,1,1,124,58
6,3,3,3,3,1,1,84,59
6,1,99999,99999,99999,1,1,74,60
6,4,3,3,3,1,1,19,61
6,4,3,3,3,1,1,167,62
6,1,99999,99999,99999,0,1,99,63
6,2,3,3,3,1,1,103,64
6,2,3,3,3,1,1,112,65
6,3,3,3,3,1,1,133,66
6,4,3,3,3,1,1,136,67
6,1,99999,99999,99999,1,1,97,68
6,4,3,3,3,1,1,3,69
6,2,3,3,3,0,1,94,70
6,3,2,2,2,0,1,75,71
6,1,99999,99999,99999,0,0,98,72
6,2,3,3,3,1,1,92,73
6,1,99999,99999,99999,1,1,78,74
6,3,3,3,3,1,1,192,75
6,3,2,2,2,1,1,101,76
6,4,2,2,2,1,1,6,77
6,1,99999,99999,99999,1,1,151,78
6,4,3,3,3,0,1,116,79
6,2,3,3,3,0,1,37,80
6,3,3,3,3,0,0,9,81
6,1,99999,99999,99999,0,1,180,82
6,2,3,3,3,0,1,17,83
6,4,3,3,3,1,1,82,84
6,4,3,3,3,1,1,69,85
6,2,3,3,3,1,1,28,86
6,3,2,2,2,1,1,57,87
6,1,99999,99999,99999,0,1,131,88
6,1,99999,99999,99999,1,1,182,89
6,3,3,3,3,1,1,90,90
6,4,3,3,3,1,1,30,91
6,2,3,3,3,1,1,168,92
6,1,99999,99999,99999,0,1,174,93
6,2,3,3,3,1,1,137,94
6,4,3,3,3,0,1,91,95
6,3,2,2,2,0,1,142,96
6,2,3,3,3,1,1,122,97
6,1,99999,99999,99999,1,1,89,98
6,1,99999,99999,99999,0,0,47,99
6,2,3,3,3,1,1,188,100
6,3,2,2,2,1,1,16,101
6,3,2,2,2,1,1,114,102
6,4,3,3,3,1,1,104,103
6,4,3,3,3,1,1,113,104
6,2,3,3,3,1,1,186,105
6,3,3,3,3,0,1,51,106
6,1,99999,99999,99999,1,1,31,107
6,4,3,3,3,0,1,1,108
6,1,99999,99999,99999,0,1,72,109
6,3,2,2,2,0,1,13,110
6,4,3,3,3,0,1,76,111
6,2,3,3,3,1,1,32,112
6,3,2,2,2,1,1,139,113
6,4,3,3,3,0,1,158,114
6,2,3,3,3,1,1,102,115
6,2,3,3,NaN,0,0,73,116
6,4,3,3,3,0,1,54,117
6,1,99999,99999,99999,0,1,60,118
6,1,99999,99999,99999,0,0,40,119
6,3,2,3,3,1,1,165,120
6,1,99999,99999,99999,0,1,88,121
6,3,2,3,3,1,1,14,122
6,2,3,3,3,1,1,68,123
6,4,3,3,3,1,1,152,124
6,3,2,3,3,0,1,45,125
6,1,99999,99999,99999,1,1,191,126
6,4,3,3,3,1,1,164,127
6,2,2,3,3,0,1,110,128
6,4,3,3,3,1,0,120,129
6,2,3,3,3,1,1,170,130
6,1,99999,99999,99999,0,1,67,131
6,3,3,3,3,1,1,138,132
6,4,3,3,3,0,1,20,133
6,1,99999,99999,99999,0,1,106,134
6,3,2,1,1,0,1,118,135
6,2,3,3,3,0,1,41,136
6,1,99999,99999,99999,1,1,175,137
6,1,99999,99999,99999,0,1,105,138
6,2,3,3,3,0,0,42,139
6,2,3,3,3,1,1,172,140
6,4,3,3,3,0,1,71,141
6,3,NaN,3,3,0,1,127,142
6,3,2,1,2,0,1,115,143
6,4,3,3,3,0,0,132,144
6,4,3,3,3,1,1,185,145
6,2,2,2,3,0,0,163,146
6,3,2,3,2,0,0,155,147
6,1,99999,99999,99999,0,1,129,148
6,4,3,3,3,1,1,79,149
6,2,3,3,3,1,1,173,150
6,3,1,2,2,0,1,46,151
6,1,99999,99999,99999,1,1,96,152
6,1,99999,99999,99999,0,1,166,153
6,3,3,3,NaN,1,1,141,154
6,4,3,3,3,1,1,183,155
6,4,3,3,3,1,1,59,156
6,1,99999,99999,99999,1,1,81,157
6,2,3,3,3,0,1,171,158
6,2,3,3,3,1,1,161,159
6,3,2,2,2,0,1,36,160
6,3,3,3,3,1,1,38,161
6,4,3,3,3,0,1,130,162
6,4,3,3,3,0,0,10,163
6,1,99999,99999,99999,0,1,85,164
6,1,99999,99999,99999,0,1,128,165
6,2,3,3,3,0,1,53,166
6,3,2,2,3,1,1,149,167
6,2,3,3,3,1,1,146,168
6,4,3,3,3,1,1,12,169
6,1,99999,99999,99999,1,1,25,170
6,4,2,2,2,0,1,160,171
6,2,3,3,3,0,1,147,172
6,3,3,3,3,1,1,134,173
6,2,3,3,3,1,1,23,174
6,3,3,3,3,1,1,35,175
6,1,99999,99999,99999,0,1,143,176
6,4,3,3,3,1,1,176,177
6,2,3,3,3,1,1,43,178
6,4,3,3,3,1,1,157,179
6,1,99999,99999,99999,0,1,83,180
6,2,3,3,3,1,1,148,181
6,3,2,3,3,1,1,8,182
6,3,3,3,3,0,1,64,183
6,1,99999,99999,99999,1,1,49,184
6,4,3,3,3,1,1,33,185
6,2,3,3,3,0,1,55,186
6,1,99999,99999,99999,0,1,22,187
6,4,3,3,3,0,1,154,188
6,3,2,2,2,0,0,153,189
6,2,3,3,3,1,1,44,190
6,3,2,3,3,1,1,107,191
6,1,99999,99999,99999,1,1,5,192
7,2,3,3,3,0,0,52,1
7,2,3,3,3,1,1,156,2
7,3,0,0,0,0,1,111,3
7,1,99999,99999,99999,0,0,39,4
7,3,0,0,0,0,0,187,5
7,4,3,3,3,0,0,121,6
7,4,2,3,3,1,0,144,7
7,1,99999,99999,99999,0,0,15,8
7,4,2,3,3,1,0,61,9
7,3,0,0,0,0,0,125,10
7,1,99999,99999,99999,0,0,18,11
7,1,99999,99999,99999,0,0,145,12
7,2,3,3,3,0,0,150,13
7,2,3,3,3,0,0,26,14
7,4,3,3,3,1,1,140,15
7,3,0,0,0,0,0,2,16
7,2,3,3,3,0,0,95,17
7,3,0,0,0,0,1,50,18
7,1,99999,99999,99999,0,1,169,19
7,4,3,3,3,0,1,62,20
7,1,99999,99999,99999,0,1,87,21
7,4,2,3,3,0,1,184,22
7,3,0,0,0,0,1,109,23
7,2,2,3,3,0,0,135,24
7,4,2,3,3,0,0,181,25
7,2,3,3,3,0,0,117,26
7,2,3,3,3,0,0,66,27
7,3,0,0,0,0,0,80,28
7,4,3,3,3,1,1,123,29
7,3,0,0,0,0,0,108,30
7,1,99999,99999,99999,0,1,21,31
7,1,99999,99999,99999,0,0,70,32
7,3,0,0,0,0,0,86,33
7,1,99999,99999,99999,1,0,7,34
7,3,0,0,0,0,1,159,35
7,4,3,3,3,1,1,190,36
7,4,2,2,2,0,0,179,37
7,1,99999,99999,99999,0,1,34,38
7,2,3,3,3,1,0,48,39
7,2,3,3,3,0,1,63,40
7,1,99999,99999,99999,0,1,4,41
7,2,3,3,3,1,1,65,42
7,4,2,3,3,0,0,93,43
7,1,99999,99999,99999,0,1,119,44
7,2,3,3,3,1,1,77,45
7,3,0,0,0,0,1,162,46
7,3,0,0,0,0,1,29,47
7,4,2,3,3,1,1,177,48
7,1,99999,99999,99999,0,1,11,49
7,1,99999,99999,99999,1,1,27,50
7,4,3,3,3,0,1,58,51
7,2,3,3,3,0,0,178,52
7,4,3,3,3,0,0,56,53
7,2,3,3,3,1,1,100,54
7,3,0,0,0,0,1,189,55
7,3,0,0,0,0,1,126,56
7,1,99999,99999,99999,0,0,24,57
7,4,3,3,3,0,1,99,58
7,2,3,3,3,0,0,124,59
7,3,0,0,0,0,1,167,60
7,4,3,3,3,1,1,74,61
7,1,99999,99999,99999,0,0,103,62
7,2,3,3,3,1,1,84,63
7,3,0,0,0,0,1,19,64
7,4,3,3,3,1,1,97,65
7,3,0,3,0,0,1,136,66
7,1,99999,99999,99999,1,1,112,67
7,2,3,3,3,1,1,133,68
7,1,99999,99999,99999,0,1,94,69
7,4,3,3,3,1,1,98,70
7,3,0,0,0,0,1,3,71
7,2,3,3,3,0,1,75,72
7,1,99999,99999,99999,1,1,37,73
7,3,0,0,0,0,1,116,74
7,4,3,3,3,1,1,78,75
7,2,3,3,NaN,1,1,192,76
7,1,99999,99999,99999,1,1,92,77
7,3,0,0,0,0,1,6,78
7,4,2,3,3,1,0,151,79
7,2,3,3,3,0,0,101,80
7,4,3,3,3,1,1,131,81
7,2,3,3,3,0,0,9,82
7,3,0,0,0,0,1,82,83
7,3,0,0,0,0,1,69,84
7,1,99999,99999,99999,0,0,17,85
7,2,3,3,3,1,1,57,86
7,1,99999,99999,99999,0,1,28,87
7,4,3,3,3,0,1,180,88
7,1,99999,99999,99999,0,1,168,89
7,1,99999,99999,99999,0,1,137,90
7,2,3,3,3,0,1,142,91
7,3,0,0,0,0,1,91,92
7,4,3,2,2,0,1,174,93
7,3,0,0,0,1,1,30,94
7,4,3,3,3,0,1,182,95
7,2,3,3,3,1,1,90,96
7,2,3,3,3,1,1,16,97
7,1,99999,99999,99999,0,1,188,98
7,2,3,3,3,0,1,114,99
7,4,3,3,3,1,1,47,100
7,4,3,2,2,1,1,89,101
7,3,0,0,0,0,1,113,102
7,3,0,0,0,0,1,104,103
7,1,99999,99999,99999,1,1,122,104
7,4,2,2,2,1,1,72,105
7,3,0,0,0,0,1,1,106
7,3,0,0,0,0,1,76,107
7,4,3,3,3,0,1,31,108
7,2,3,3,3,1,1,13,109
7,1,99999,99999,99999,1,1,186,110
7,2,3,3,3,0,1,51,111
7,1,99999,99999,99999,1,1,32,112
7,4,2,3,2,1,1,60,113
7,1,99999,99999,99999,0,1,73,114
7,2,3,3,3,0,1,139,115
7,3,0,0,0,0,0,54,116
7,4,1,2,3,0,0,40,117
7,3,0,0,0,0,1,158,118
7,2,3,3,3,1,1,165,119
7,1,99999,99999,99999,0,0,102,120
7,4,3,3,3,1,1,191,121
7,2,3,3,3,0,1,45,122
7,4,2,2,2,0,1,88,123
7,1,99999,99999,99999,0,1,68,124
7,2,3,3,3,0,0,14,125
7,1,99999,99999,99999,0,0,110,126
7,3,0,0,0,1,1,164,127
7,3,0,0,0,0,1,152,128
7,4,3,2,2,1,1,67,129
7,2,3,3,3,1,1,138,130
7,1,99999,99999,99999,0,0,41,131
7,3,0,0,0,0,0,120,132
7,3,0,0,0,1,1,20,133
7,4,3,3,3,0,1,106,134
7,1,99999,99999,99999,0,0,170,135
7,2,3,3,3,0,1,118,136
7,3,0,0,0,0,0,71,137
7,3,0,0,0,0,1,132,138
7,2,2,3,3,0,0,115,139
7,4,3,3,3,1,1,175,140
7,2,3,3,3,1,1,127,141
7,4,1,1,1,0,1,105,142
7,1,99999,99999,99999,0,0,172,143
7,1,99999,99999,99999,0,0,42,144
7,4,3,3,3,1,1,96,145
7,2,3,3,3,0,0,155,146
7,2,3,3,3,0,0,46,147
7,4,3,3,3,1,1,129,148
7,3,0,0,0,0,0,185,149
7,3,0,0,0,0,1,79,150
7,1,99999,99999,99999,0,1,173,151
7,1,99999,99999,99999,0,1,163,152
7,2,3,3,3,0,1,36,153
7,3,0,0,0,0,0,183,154
7,2,3,3,3,0,1,141,155
7,1,99999,99999,99999,0,1,171,156
7,3,0,0,0,0,1,59,157
7,4,3,3,3,0,1,81,158
7,1,99999,99999,99999,0,1,161,159
7,4,3,2,2,0,1,166,160
7,1,99999,99999,99999,0,1,53,161
7,2,3,3,3,0,1,149,162
7,1,99999,99999,99999,0,1,146,163
7,4,3,3,3,0,1,128,164
7,3,0,0,NaN,0,0,10,165
7,4,3,3,3,0,1,85,166
7,3,0,0,0,0,1,130,167
7,2,3,3,3,1,1,38,168
7,1,99999,99999,99999,0,1,23,169
7,1,99999,99999,99999,0,1,147,170
7,2,3,3,3,0,0,134,171
7,2,3,3,3,1,1,35,172
7,4,3,3,3,0,1,143,173
7,3,0,3,0,0,1,160,174
7,4,3,3,3,1,1,25,175
7,3,0,0,0,1,1,12,176
7,3,0,0,0,1,1,157,177
7,1,99999,99999,99999,1,0,148,178
7,1,99999,99999,99999,0,1,43,179
7,3,0,0,0,0,1,176,180
7,2,3,3,NaN,0,1,64,181
7,4,3,3,3,1,1,49,182
7,2,3,3,3,0,1,8,183
7,4,2,2,3,0,1,83,184
7,4,3,3,3,1,1,5,185
7,2,3,NaN,NaN,1,1,107,186
7,3,0,0,0,0,1,154,187
7,1,99999,99999,99999,0,1,55,188
7,2,3,3,3,0,1,153,189
7,4,2,2,3,0,0,22,190
7,1,99999,99999,99999,1,1,44,191
7,3,0,NaN,0,0,0,33,192
8,4,NaN,2,3,0,1,111,1
8,2,3,3,3,1,0,15,2
8,4,3,3,3,0,0,187,3
8,3,2,2,1,1,1,156,4
8,1,99999,99999,99999,0,1,144,5
8,1,99999,99999,99999,1,1,121,6
8,3,1,2,2,0,0,52,7
8,2,3,3,3,0,1,39,8
8,3,2,2,2,0,1,26,9
8,2,3,2,3,1,1,145,10
8,2,3,3,3,1,1,18,11
8,1,99999,99999,99999,1,1,140,12
8,4,2,2,2,0,1,125,13
8,1,99999,99999,99999,0,1,61,14
8,4,3,2,2,1,1,2,15
8,3,2,3,3,0,1,150,16
8,2,3,2,3,0,0,169,17
8,1,99999,99999,99999,0,1,184,18
8,4,3,3,3,0,1,50,19
8,3,1,1,1,0,1,135,20
8,4,2,3,3,1,1,109,21
8,1,99999,99999,99999,0,1,62,22
8,3,3,3,3,1,1,95,23
8,2,3,3,3,0,0,87,24
8,4,2,1,1,0,0,80,25
8,1,99999,99999,99999,0,1,123,26
8,2,3,3,3,0,1,21,27
8,4,1,2,2,0,0,108,28
8,3,1,2,2,0,0,117,29
8,1,99999,99999,99999,1,1,181,30
8,2,3,3,3,0,1,70,31
8,3,2,1,2,0,0,66,32
8,1,99999,99999,99999,1,0,179,33
8,3,1,1,1,1,1,48,34
8,3,1,1,1,0,1,63,35
8,4,1,1,1,0,1,159,36
8,2,3,3,3,0,1,34,37
8,4,3,3,3,0,0,86,38
8,1,99999,99999,99999,0,0,190,39
8,2,2,3,3,1,0,7,40
8,3,1,1,1,0,1,65,41
8,3,2,2,1,0,1,77,42
8,1,99999,99999,99999,0,1,93,43
8,4,1,2,2,0,0,162,44
8,2,3,3,3,0,0,4,45
8,1,99999,99999,99999,0,0,177,46
8,4,2,2,2,0,1,29,47
8,2,3,3,3,0,1,119,48
8,2,3,3,3,1,1,27,49
8,4,2,3,3,0,1,126,50
8,1,99999,99999,99999,0,1,56,51
8,4,3,3,3,0,1,189,52
8,2,3,3,3,0,1,11,53
8,3,2,2,3,1,0,100,54
8,1,99999,99999,99999,0,0,58,55
8,3,2,1,1,0,1,178,56
8,2,3,3,3,1,1,103,57
8,1,99999,99999,99999,0,1,99,58
8,4,2,3,3,0,0,167,59
8,1,99999,99999,99999,1,1,74,60
8,3,3,3,3,0,1,84,61
8,3,3,3,3,0,1,124,62
8,4,3,2,3,1,1,19,63
8,2,3,3,3,0,0,24,64
8,2,3,3,3,0,1,94,65
8,3,1,2,3,1,0,133,66
8,3,2,3,3,0,1,75,67
8,1,99999,99999,99999,1,1,97,68
8,4,3,3,3,1,1,136,69
8,2,3,3,3,0,1,112,70
8,1,99999,99999,99999,1,1,98,71
8,4,3,3,NaN,1,1,3,72
8,3,2,3,3,1,1,192,73
8,4,3,2,3,0,1,116,74
8,2,3,3,3,1,1,92,75
8,1,99999,99999,99999,0,0,151,76
8,4,2,2,3,0,1,6,77
8,3,3,1,2,0,1,101,78
8,1,99999,99999,99999,0,0,78,79
8,2,3,3,3,0,0,37,80
8,2,3,3,3,0,0,17,81
8,3,2,NaN,1,0,0,57,82
8,2,3,3,3,0,1,28,83
8,1,99999,99999,99999,0,0,131,84
8,4,2,3,3,0,1,82,85
8,4,3,3,3,1,1,69,86
8,3,1,NaN,1,0,0,9,87
8,1,99999,99999,99999,0,0,180,88
8,1,99999,99999,99999,1,1,182,89
8,2,3,3,NaN,0,0,137,90
8,3,3,3,3,0,1,90,91
8,1,99999,99999,99999,0,0,174,92
8,2,3,NaN,3,0,1,168,93
8,3,1,NaN,3,1,1,142,94
8,4,2,2,2,1,1,30,95
8,4,2,2,2,0,0,91,96
8,2,3,3,NaN,0,0,188,97
8,2,NaN,2,3,0,1,122,98
8,1,99999,99999,99999,0,0,47,99
8,3,2,2,3,1,1,16,100
8,4,3,3,3,0,1,104,101
8,4,3,3,3,0,1,113,102
8,3,3,2,3,0,1,114,103
8,1,99999,99999,99999,1,1,89,104
8,2,NaN,3,3,1,1,186,105
8,4,3,3,2,0,1,76,106
8,1,99999,99999,99999,0,1,72,107
8,1,99999,99999,99999,0,1,31,108
8,3,3,3,2,0,0,51,109
8,3,3,2,1,0,0,13,110
8,4,2,3,3,0,1,1,111
8,2,3,3,3,1,0,32,112
8,3,2,2,3,0,0,139,113
8,1,99999,99999,99999,1,1,60,114
8,4,3,2,3,0,1,54,115
8,1,99999,99999,99999,0,0,40,116
8,4,2,3,2,0,1,158,117
8,2,3,2,3,0,1,102,118
8,2,3,NaN,NaN,0,0,73,119
8,3,2,3,3,0,1,165,120
8,2,3,3,3,1,1,68,121
8,4,3,3,3,0,1,164,122
8,3,2,3,NaN,0,0,45,123
8,2,3,3,3,0,0,110,124
8,4,2,NaN,3,0,1,152,125
8,1,99999,99999,99999,0,1,88,126
8,1,99999,99999,99999,0,1,191,127
8,3,2,3,3,0,1,14,128
8,2,3,3,3,0,1,41,129
8,2,3,3,3,1,1,170,130
