subject,condition,named,afc,whichItem,trial
10,2,1,1,6,12
10,3,0,1,184,13
10,1,1,0,100,14
10,1,0,1,163,15
10,2,1,1,29,16
10,2,1,1,37,17
10,4,1,1,102,18
10,4,1,1,166,19
10,3,1,1,189,20
10,3,0,0,111,21
10,1,0,1,183,22
10,2,1,1,85,23
10,1,1,1,137,24
10,2,1,1,25,25
10,2,1,1,112,26
10,3,1,1,125,27
10,3,0,1,19,28
10,1,1,0,28,29
10,4,1,1,129,30
10,4,0,0,110,31
10,1,0,0,185,32
10,1,0,1,126,33
10,3,1,1,52,34
10,1,1,1,192,35
10,4,0,1,66,36
10,3,1,1,31,37
10,2,1,1,147,38
10,2,1,1,61,39
10,4,1,1,30,40
10,4,0,0,95,41
10,4,1,1,69,42
10,3,0,1,26,43
10,3,0,1,47,44
10,2,1,1,146,45
10,1,1,0,167,46
10,1,1,0,133,47
10,2,1,1,121,48
10,2,1,0,34,49
10,1,1,1,80,50
10,4,1,1,155,51
10,3,0,0,187,52
10,3,1,1,99,53
10,1,1,0,139,54
10,2,1,1,113,55
10,4,1,1,7,56
10,3,0,1,2,57
10,4,0,1,119,58
10,1,1,0,50,59
10,3,1,1,56,60
10,2,1,1,76,61
10,2,1,1,4,62
10,4,1,0,141,63
10,1,0,0,14,64
10,4,1,1,103,65
10,1,1,1,44,66
10,3,0,0,71,67
10,3,1,1,143,68
10,2,0,1,150,69
10,1,1,0,32,70
10,4,1,0,98,71
10,2,1,1,88,72
10,2,0,0,40,73
10,4,1,1,78,74
10,3,0,0,128,75
10,4,1,1,11,76
10,3,1,1,20,77
10,1,1,0,122,78
10,1,1,0,43,79
10,2,1,1,156,80
10,2,1,1,72,81
10,4,1,1,104,82
10,3,0,1,154,83
10,1,0,1,174,84
10,1,1,1,79,85
10,2,0,0,13,86
10,4,1,1,62,87
10,3,1,1,165,88
10,1,0,0,59,89
10,3,1,1,45,90
10,4,1,1,1,91
10,4,1,1,123,92
10,3,1,1,176,93
10,2,1,1,89,94
10,2,1,1,16,95
10,1,1,1,131,96
10,4,1,1,172,97
10,2,0,0,53,98
10,3,0,0,58,99
10,3,1,1,117,100
10,1,1,0,145,101
10,2,1,0,90,102
10,4,1,1,60,103
10,1,1,0,188,104
10,2,1,1,23,105
10,3,0,1,135,106
10,1,1,1,15,107
10,2,1,1,57,108
10,1,1,1,186,109
10,4,0,1,170,110
10,4,0,0,191,111
10,3,1,1,74,112
10,3,1,1,144,113
10,3,1,1,157,114
10,1,1,1,73,115
10,2,0,1,159,116
10,4,1,1,81,117
10,1,1,1,8,118
10,4,1,0,151,119
10,2,1,0,39,120
10,3,1,1,33,121
10,3,1,1,140,122
10,4,1,1,96,123
10,1,0,0,153,124
10,2,0,1,162,125
10,1,1,0,68,126
10,2,0,0,18,127
10,4,1,1,97,128
11,1,0,0,177,1
11,4,0,1,118,2
11,2,1,1,124,3
11,3,1,1,3,4
11,3,0,0,86,5
11,1,0,1,107,6
11,4,1,1,181,7
11,2,0,0,161,8
11,4,0,0,115,9
11,3,1,1,29,10
11,2,0,1,100,11
11,1,0,0,179,12
11,4,1,1,184,13
11,2,0,1,163,14
11,3,0,1,6,15
11,1,0,1,64,16
11,3,1,1,37,17
11,3,0,1,85,18
11,4,0,0,189,19
11,1,0,1,102,20
11,2,1,0,183,21
11,4,1,1,111,22
11,2,1,1,137,23
11,1,0,1,166,24
11,3,1,1,25,25
11,4,1,1,19,26
11,2,1,1,28,27
11,1,0,1,110,28
11,4,1,1,125,29
11,2,0,0,185,30
11,1,1,0,129,31
11,3,1,1,112,32
11,4,1,1,52,33
11,1,0,0,66,34
11,2,1,1,192,35
11,3,1,1,147,36
11,3,1,0,61,37
11,1,1,0,30,38
11,4,1,1,31,39
11,2,0,1,126,40
11,1,1,1,69,41
11,2,0,0,133,42
11,3,0,1,146,43
11,4,0,1,26,44
11,4,0,0,47,45
11,1,0,0,95,46
11,3,1,1,121,47
11,2,0,1,167,48
11,1,1,1,7,49
11,2,0,1,80,50
11,3,0,0,34,51
11,2,0,1,139,52
11,3,0,1,113,53
11,4,1,1,187,54
11,4,1,0,99,55
11,1,0,1,155,56
11,1,1,1,119,57
11,1,1,1,141,58
11,2,0,1,14,59
11,4,0,1,56,60
11,3,1,1,76,61
11,2,1,1,50,62
11,4,0,0,2,63
11,3,0,1,4,64
11,2,1,1,44,65
11,1,1,1,103,66
11,1,1,1,98,67
11,3,0,1,88,68
11,3,0,0,150,69
11,4,0,1,143,70
11,2,0,1,32,71
11,4,0,1,71,72
11,4,1,1,128,73
11,1,0,0,11,74
11,3,1,1,156,75
11,2,1,1,43,76
11,4,0,1,20,77
11,1,1,0,78,78
11,3,0,0,40,79
11,2,1,1,122,80
11,3,1,1,13,81
11,4,0,1,154,82
11,2,1,1,79,83
11,1,0,0,104,84
11,4,1,1,165,85
11,3,1,1,72,86
11,1,1,1,62,87
11,2,0,0,174,88
11,2,1,1,131,89
11,4,1,1,176,90
11,1,1,1,1,91
11,4,1,1,45,92
11,3,1,1,16,93
11,2,1,1,59,94
11,3,1,1,89,95
11,1,0,0,123,96
11,4,0,0,58,97
11,2,1,1,188,98
11,4,0,1,117,99
11,3,0,0,53,100
11,1,0,0,172,101
11,3,1,1,90,102
11,2,1,1,145,103
11,1,1,0,60,104
11,3,1,0,23,105
11,1,1,1,170,106
11,4,0,0,135,107
11,2,0,1,186,108
11,1,0,0,191,109
11,4,1,1,74,110
11,2,0,1,15,111
11,3,1,1,57,112
11,1,0,0,151,113
11,4,1,1,157,114
11,3,0,1,159,115
11,2,0,0,73,116
11,1,0,1,81,117
11,2,1,1,8,118
11,3,0,0,39,119
11,4,1,1,144,120
11,4,1,0,140,121
11,3,1,1,18,122
11,2,0,1,153,123
11,4,0,1,33,124
11,1,1,1,97,125
11,1,1,1,96,126
11,2,1,1,68,127
11,3,0,1,162,128
12,1,1,0,181,1
12,2,1,1,177,2
12,1,0,1,118,3
12,2,1,1,107,4
12,4,0,1,86,5
12,3,1,1,161,6
12,3,1,1,124,7
12,4,1,1,3,8
12,1,1,1,184,9
12,4,1,1,6,10
12,3,1,1,163,11
12,2,0,1,64,12
12,4,1,1,29,13
12,1,0,1,115,14
12,2,0,0,179,15
12,3,1,1,100,16
12,4,0,1,85,17
12,3,0,0,183,18
12,2,0,1,166,19
12,1,1,0,189,20
12,2,1,1,102,21
12,4,1,1,37,22
12,3,0,1,137,23
12,1,0,0,111,24
12,1,0,1,19,25
12,2,0,0,110,26
12,3,0,1,185,27
12,3,1,1,28,28
12,2,0,1,129,29
12,4,1,1,25,30
12,4,1,1,112,31
12,1,1,0,125,32
12,2,0,1,66,33
12,2,1,1,30,34
12,1,1,1,31,35
12,3,1,1,192,36
12,4,1,0,61,37
12,4,1,1,147,38
12,3,0,1,126,39
12,1,1,1,52,40
12,4,1,1,121,41
12,1,1,0,26,42
12,3,1,1,167,43
12,2,0,0,95,44
12,1,0,0,47,45
12,3,1,1,133,46
12,2,1,1,69,47
12,4,1,1,146,48
12,2,1,1,7,49
12,2,1,1,155,50
12,3,1,1,139,51
12,4,0,1,113,52
12,1,1,1,187,53
12,4,1,1,34,54
12,3,1,1,80,55
12,1,0,0,99,56
12,2,0,1,141,57
12,1,0,1,56,58
12,3,1,1,14,59
12,4,0,1,4,60
12,4,1,1,76,61
12,2,1,1,119,62
12,1,1,0,2,63
12,3,1,1,50,64
12,2,1,1,103,65
12,3,1,1,44,66
12,4,1,1,150,67
12,2,1,1,98,68
12,3,1,1,32,69
12,1,1,1,143,70
12,4,1,1,88,71
12,1,0,0,71,72
12,2,1,1,78,73
12,3,1,1,122,74
12,1,0,0,20,75
12,4,1,1,40,76
12,1,0,1,128,77
12,3,1,1,43,78
12,2,0,0,11,79
12,4,1,1,156,80
12,3,1,1,79,81
12,1,1,0,154,82
12,3,0,1,174,83
12,4,1,1,72,84
12,2,1,1,104,85
12,4,1,1,13,86
12,2,0,1,62,87
12,1,1,0,165,88
12,4,1,1,16,89
12,4,1,1,89,90
12,1,1,0,176,91
12,2,1,1,123,92
12,3,0,1,59,93
12,1,1,1,45,94
12,2,1,1,1,95
12,3,1,1,131,96
12,1,1,0,58,97
12,4,1,1,53,98
12,4,1,1,90,99
12,2,0,1,172,100
12,3,1,1,145,101
12,1,1,1,117,102
12,2,0,1,60,103
12,3,1,1,188,104
12,1,1,1,74,105
12,2,0,1,191,106
12,4,0,1,23,107
12,2,1,1,170,108
12,3,0,1,15,109
12,4,1,1,57,110
12,3,1,1,186,111
12,1,0,0,135,112
12,2,1,1,151,113
12,1,1,0,157,114
12,3,1,1,73,115
12,1,1,0,144,116
12,4,0,1,159,117
12,2,1,1,81,118
12,4,0,0,39,119
12,3,1,1,8,120
12,2,1,1,97,121
12,4,1,1,162,122
12,3,1,1,68,123
12,1,0,0,33,124
12,3,1,1,153,125
12,4,1,1,18,126
12,1,1,0,140,127
12,2,1,1,96,128
13,4,0,0,161,1
13,2,1,1,181,2
13,2,0,1,118,3
13,3,0,0,107,4
13,1,0,0,86,5
13,4,1,1,124,6
13,3,0,0,177,7
13,1,0,0,3,8
13,1,0,1,6,9
13,3,1,0,64,10
13,2,0,1,115,11
13,1,0,1,29,12
13,3,0,1,179,13
13,4,0,1,100,14
13,2,0,1,184,15
13,4,1,0,163,16
13,4,1,1,137,17
13,1,0,1,37,18
13,2,0,0,111,19
13,4,0,0,183,20
13,3,0,0,102,21
13,1,0,1,85,22
13,3,0,0,166,23
13,2,1,1,189,24
13,2,0,0,19,25
13,3,0,0,110,26
13,1,1,0,112,27
13,1,1,0,25,28
13,4,0,0,185,29
13,3,1,1,129,30
13,2,1,0,125,31
13,4,0,0,28,32
13,2,0,0,52,33
13,4,0,0,126,34
13,2,1,0,31,35
13,3,0,0,30,36
13,1,1,0,61,37
13,1,1,1,147,38
13,4,1,1,192,39
13,3,1,1,66,40
13,3,1,1,69,41
13,3,1,1,95,42
13,2,0,0,26,43
13,1,1,0,121,44
13,4,1,1,133,45
13,1,0,0,146,46
13,4,0,0,167,47
13,2,0,0,47,48
13,1,0,1,34,49
13,1,0,1,113,50
13,4,1,1,139,51
13,2,0,1,187,52
13,2,0,1,99,53
13,4,0,1,80,54
13,3,1,1,7,55
13,3,0,1,155,56
13,1,0,1,76,57
13,1,0,0,4,58
13,2,0,1,56,59
13,3,0,0,141,60
13,4,1,1,14,61
13,3,1,1,119,62
13,2,0,0,2,63
13,4,1,1,50,64
13,3,1,1,103,65
13,1,1,0,88,66
13,1,0,1,150,67
13,3,0,0,98,68
13,4,1,1,32,69
13,2,0,1,71,70
13,2,1,1,143,71
13,4,1,1,44,72
13,2,0,1,20,73
13,1,0,1,40,74
13,1,1,1,156,75
13,3,0,1,11,76
13,3,1,1,78,77
13,4,0,1,43,78
13,4,1,1,122,79
13,2,0,0,128,80
13,3,1,1,104,81
13,3,1,1,62,82
13,1,1,1,13,83
13,4,1,0,79,84
13,4,0,0,174,85
13,1,1,1,72,86
13,2,0,1,154,87
13,2,0,1,165,88
13,4,1,0,131,89
13,4,0,0,59,90
13,2,1,1,45,91
13,3,1,1,123,92
13,3,0,1,1,93
13,2,1,1,176,94
13,1,0,0,16,95
13,1,1,1,89,96
13,1,0,0,53,97
13,1,1,1,90,98
13,3,0,0,60,99
13,2,0,1,58,100
13,2,1,1,117,101
13,3,0,0,172,102
13,4,1,0,188,103
13,4,0,0,145,104
13,1,0,1,23,105
13,3,1,1,170,106
13,3,1,1,191,107
13,4,1,1,186,108
13,2,1,1,74,109
13,2,0,1,135,110
13,1,0,0,57,111
13,4,0,0,15,112
13,3,1,1,81,113
13,2,0,1,144,114
13,2,1,1,157,115
13,3,0,0,151,116
13,4,1,1,73,117
13,1,1,0,39,118
13,4,1,1,8,119
13,1,0,1,159,120
13,3,1,1,96,121
13,1,0,1,18,122
13,1,0,1,162,123
13,4,0,0,153,124
13,2,1,1,140,125
13,3,1,1,97,126
13,2,0,0,33,127
13,4,0,0,68,128
14,3,1,1,181,1
14,1,0,0,161,2
14,2,0,0,3,3
14,4,1,1,107,4
14,3,0,1,118,5
14,1,1,0,124,6
14,2,0,0,86,7
14,4,1,1,177,8
14,3,0,1,115,9
14,4,0,1,64,10
14,2,0,1,6,11
14,2,0,1,29,12
14,3,0,1,184,13
14,1,1,0,163,14
14,1,1,0,100,15
14,4,1,1,179,16
14,3,0,1,189,17
14,4,0,0,102,18
14,4,1,0,166,19
14,3,0,1,111,20
14,1,0,0,137,21
14,1,0,1,183,22
14,2,0,0,85,23
14,2,1,1,37,24
14,1,0,0,28,25
14,3,0,1,19,26
14,4,0,1,110,27
14,2,1,0,112,28
14,2,1,1,25,29
14,3,1,1,125,30
14,1,0,0,185,31
14,4,1,1,129,32
14,1,1,0,192,33
14,2,0,1,147,34
14,4,1,1,66,35
14,3,0,0,52,36
14,3,0,0,31,37
14,4,1,0,30,38
14,2,1,0,61,39
14,1,0,1,126,40
14,4,1,0,69,41
14,1,1,0,133,42
14,3,1,1,26,43
14,3,0,1,47,44
14,1,0,1,167,45
14,2,1,1,146,46
14,4,0,1,95,47
14,2,0,0,121,48
14,1,1,0,139,49
14,2,1,1,113,50
14,3,1,1,99,51
14,2,0,1,34,52
14,3,1,0,187,53
14,4,0,0,155,54
14,4,1,1,7,55
14,1,1,0,80,56
14,4,1,1,119,57
14,1,0,0,14,58
14,3,0,1,56,59
14,2,1,1,4,60
14,2,0,1,76,61
14,1,1,1,50,62
14,3,0,1,2,63
14,4,0,1,141,64
14,2,1,0,88,65
14,4,1,1,98,66
14,3,1,1,143,67
14,1,0,0,44,68
14,2,0,1,150,69
14,3,0,1,71,70
14,1,1,1,32,71
14,4,1,1,103,72
14,2,0,1,40,73
14,4,1,1,78,74
14,3,1,1,128,75
14,1,1,1,43,76
14,4,1,0,11,77
14,3,0,1,20,78
14,2,1,1,156,79
14,1,1,1,122,80
14,4,0,1,104,81
14,2,1,1,72,82
14,1,1,1,79,83
14,4,0,1,62,84
14,1,0,0,174,85
14,3,1,1,165,86
14,3,1,1,154,87
14,2,0,1,13,88
14,1,1,1,131,89
14,4,1,1,123,90
14,3,1,1,176,91
14,3,1,1,45,92
14,2,1,0,16,93
14,2,1,1,89,94
14,4,1,1,1,95
14,1,1,1,59,96
14,3,0,0,58,97
14,3,1,0,117,98
14,4,1,1,60,99
14,1,1,1,188,100
14,2,1,0,90,101
14,4,1,0,172,102
14,1,0,1,145,103
14,2,0,1,53,104
14,3,0,0,135,105
14,1,1,1,15,106
14,1,1,1,186,107
14,4,0,0,170,108
14,3,1,1,74,109
14,2,1,1,23,110
14,4,0,0,191,111
14,2,1,1,57,112
14,2,0,0,39,113
14,4,1,1,151,114
14,4,1,1,81,115
14,3,1,1,157,116
14,1,1,0,8,117
14,2,0,1,159,118
14,1,0,1,73,119
14,3,1,1,144,120
14,3,1,1,140,121
14,2,0,0,162,122
14,1,1,0,68,123
14,4,1,1,96,124
14,4,1,1,97,125
14,2,1,1,18,126
14,3,1,1,33,127
14,1,0,0,153,128
