subject,condition,studyResp,studyResp2,rt1,rt2,whichItem,list
5,2,8,1,3.91715598385781,3.91715930425562,185,2
5,4,1,1,3.9171665487811,3.91715839877725,125,2
5,2,1,0,3.91715900250711,3.91718616848812,137,2
5,3,8,0,1.41698619583622,1.1669557846617,85,2
5,2,1,1,3.91716232290491,3.91715870075859,28,2
5,1,9,9,0,0,102,2
5,4,1,1,3.91717318911105,3.91716654854827,52,3
5,4,1,1,3.91716111521237,3.91722691780888,47,3
5,3,8,8,1.41697291447781,1.00029248860665,121,3
5,2,8,1,3.91719612944871,3.91715417290106,192,3
5,1,9,9,0,0,66,3
5,3,6,3,2.25037028943188,1.33363658795133,147,3
5,1,9,9,0,0,69,3
5,1,4,9,3.91716383188032,0,95,3
5,2,1,1,3.91715809702873,3.91716081346385,133,3
5,3,1,1,1.1671114100609,0.916940465802327,61,3
5,3,3,4,2.50040130410343,3.91716081346385,146,3
5,4,1,1,3.91718435753137,3.91716051171534,31,3
5,2,1,1,3.91715538036078,3.91715598409064,167,3
5,1,4,4,3.91715900250711,3.91716051171534,30,3
5,4,8,8,3.91716775600798,3.91717982990667,26,3
5,2,1,1,3.91716775600798,3.91717198188417,126,3
5,2,1,8,3.91715870052576,3.9171565878205,50,4
5,4,1,0,3.91715749329887,3.91714028804563,2,4
5,4,1,1,3.91714572138153,3.9171556821093,56,4
5,4,1,1,3.9171457211487,3.91715344204567,187,4
5,3,7,3,1.00026683183387,1.16695155901834,113,4
5,2,1,1,3.91720578842796,3.91716624679975,139,4
5,1,9,9,0,0,7,4
5,3,3,0,2.33370812539943,1.00026803929359,4,4
5,1,9,9,0,0,141,4
5,2,8,2,3.91715326742269,3.91715719131753,14,4
5,4,1,1,3.91715205996297,3.91716020973399,99,4
5,3,3,3,1.08361855242401,1.33364564320073,76,4
5,1,9,9,0,0,155,4
5,1,9,4,0,3.91715960623696,119,4
5,2,8,1,3.91718284832314,3.91717379284091,80,4
5,3,3,3,0.750248494558036,1.41697382018901,34,4
5,3,3,3,1.1669690660201,1.33363598422147,150,5
5,4,1,8,3.91718647046946,3.91716020996682,128,5
5,4,1,1,3.91718647046946,3.9171565878205,143,5
5,2,1,1,3.9171704724431,3.91715900250711,44,5
5,3,3,3,1.66700996621512,1.50033218134195,40,5
5,1,9,9,0,0,11,5
5,4,1,1,3.91716775577515,3.91716292640194,20,5
5,3,0,3,1.25028818729334,0.250232822494581,88,5
5,2,7,2,3.91716715227813,3.91715839877725,122,5
5,3,6,6,1.00030033662915,1.25030629825778,156,5
5,1,4,9,3.9171789244283,0,78,5
5,1,9,4,0,3.91716232267208,98,5
5,1,9,4,0,3.91715598409064,103,5
5,4,1,1,3.91715719131753,3.91716141719371,71,5
5,2,1,1,3.91716292640194,3.91715688933618,32,5
5,2,1,1,3.91716202092357,3.91715447488241,43,5
5,1,9,4,0,3.91716051148251,104,6
5,3,8,7,1.16696484014392,0.91693110880442,89,6
5,3,3,7,0.916969745187089,1.16694672917947,16,6
5,3,6,2,1.00029188510962,1.25029452610761,72,6
5,3,3,2,1.00027015223168,0.91693110880442,13,6
5,4,1,8,3.91716051171534,3.91716081346385,154,6
5,4,1,8,3.91715839877725,3.9171580967959,176,6
5,1,9,9,0,0,62,6
5,4,1,1,3.9171580967959,3.91716051171534,45,6
5,2,1,1,3.91716745402664,3.91715960600413,174,6
5,1,4,9,3.91720095905475,0,1,6
5,1,9,9,0,0,123,6
5,2,8,1,3.91717970278114,3.91715779504739,59,6
5,4,8,1,3.9171556821093,3.91715719131753,165,6
5,2,3,1,3.91715688956901,3.91718526300974,131,6
5,2,7,7,3.91717952792533,3.91718073538505,79,6
5,2,1,8,3.91717982990667,3.91716685029678,145,7
5,2,1,1,3.91716292640194,3.91715839877725,186,7
5,3,2,8,0.33355629700236,1.00027105747722,90,7
5,4,8,0,3.91723687853664,3.91715779504739,135,7
5,3,2,3,0.916940164286643,1.33363085286692,23,7
5,4,1,8,3.91716020996682,3.91715628583916,117,7
5,1,9,9,0,0,191,7
5,4,8,8,3.91715507837944,3.91715538036078,74,7
5,2,2,8,3.9171611154452,3.91715507861227,188,7
5,3,8,1,1.16698234714568,1.41697567841038,57,7
5,3,3,3,1.08361885440536,1.25029573356733,53,7
5,1,9,9,0,0,170,7
5,1,9,9,0,0,172,7
5,1,4,4,0.250214235158637,3.91716141719371,60,7
5,4,8,1,3.91715719131753,3.9171580967959,58,7
5,2,1,0,3.91715628583916,3.91715990798548,15,7
5,1,9,9,0,0,81,8
5,4,1,1,3.91716383211315,3.91715990798548,140,8
5,4,1,1,3.91718858340755,3.91715507837944,157,8
5,3,7,2,0.750259964726865,1.00027528358623,162,8
5,2,1,2,3.9171704724431,3.9171635301318,68,8
5,3,2,1,0.750287130940706,0.750255738850683,39,8
5,1,9,9,0,0,97,8
5,2,1,1,3.9171565878205,3.91716322815046,153,8
5,3,7,3,0.666917601134628,0.833593574585393,159,8
5,2,8,1,3.91717500030063,3.9171635301318,8,8
5,1,9,4,0,3.91716262465343,96,8
5,4,1,8,3.91715296544135,3.91717952815816,33,8
5,1,9,4,0,3.91715930425562,151,8
5,4,1,1,3.91716232267208,3.91715990798548,144,8
5,2,1,1,3.91716835973784,3.91715960623696,73,8
5,3,7,7,0.83359598973766,1.50033791642636,18,8
6,2,1,8,3.91695719072595,3.91694662626833,107,1
6,3,3,8,1.00022789172363,1.91691191436257,100,1
6,4,8,1,3.91694783361163,3.91695447417442,3,1
6,4,8,1,3.91694813547656,3.91694662626833,29,1
6,2,1,1,3.91695356869604,3.91694602253847,179,1
6,2,8,1,3.91697167931125,3.91694873920642,64,1
6,1,9,9,0,0,115,1
6,3,1,1,0.916906179278158,1.75027180986945,163,1
6,1,9,9,0,0,118,1
6,4,8,1,3.91694722999819,3.91695356857963,6,1
6,1,4,4,3.91694390971679,3.91699009167496,184,1
6,3,1,1,1.58357103494927,1.00022094917949,124,1
6,2,8,1,3.91695296496619,3.91694692813326,177,1
6,3,1,1,1.00022638251539,0.833547641988844,161,1
6,4,8,1,3.91697228292469,3.91695719084237,86,1
6,1,9,9,0,0,181,1
6,4,8,8,3.91699250636157,3.91695024829824,85,2
6,1,9,9,0,0,125,2
6,2,1,1,3.91696413315367,3.91695085202809,110,2
6,2,1,1,3.91694934281986,3.91696624609176,166,2
6,4,1,1,3.91697167919483,3.9169475317467,25,2
6,4,1,1,3.91694330598693,3.91694873920642,112,2
6,3,2,3,0.916878409683704,0.833549754926935,183,2
6,1,9,9,0,0,19,2
6,3,6,2,1.16689063434023,1.16688731405884,137,2
6,1,9,4,0,3.91695175762288,111,2
6,4,1,1,3.91695266310126,3.91697258478962,37,2
6,2,1,1,3.91695809632074,3.9169451170601,129,2
6,2,1,1,3.91695042292122,3.91696956637315,102,2
6,3,8,3,1.75024227646645,0.833545401808806,185,2
6,3,3,2,1.25022019457538,1.50023755058646,28,2
6,1,9,4,0,3.91697288665455,189,2
6,4,8,1,3.91697288665455,3.91694783361163,121,3
6,2,1,1,3.91699099726975,3.91695145575795,30,3
6,3,1,8,1.00025203905534,1.75024102185853,133,3
6,2,1,1,3.91695055027958,3.91698616766371,69,3
6,3,3,6,1.3335778262699,1.33358597604092,126,3
6,1,4,4,3.91694240050856,3.91695507790428,47,3
6,1,9,4,0,3.9169574927073,31,3
6,1,9,9,0,0,52,3
6,3,1,1,1.16691327258013,1.08355322608259,192,3
6,4,8,8,3.91694873920642,3.91695055016316,146,3
6,4,1,1,3.91694722999819,3.91694016021211,61,3
6,4,1,1,3.91694934281986,3.91697776329238,147,3
6,2,1,8,3.9169587000506,3.91695477603935,95,3
6,3,8,1,0.916894407360815,0.750222911243327,167,3
6,1,9,9,0,0,26,3
6,2,1,1,3.91694843734149,3.91695749259088,66,3
6,4,1,1,3.91696051100735,3.91696141660213,113,4
6,2,1,8,3.91700216545723,3.91695326683111,119,4
6,4,8,8,3.9169475317467,3.91695145575795,34,4
6,3,8,8,0.750214459723793,0.750229853671044,14,4
6,1,9,9,0,0,99,4
6,3,8,3,0.83357903372962,0.666877956944518,80,4
6,3,8,6,0.833558810292743,0.916888974257745,50,4
6,4,8,1,3.91697107558139,3.91698858246673,4,4
6,4,1,8,3.91694602253847,3.91693545808084,76,4
6,2,8,1,3.91695537976921,3.91695628524758,155,4
6,3,1,3,0.750217478023842,0.833545529167168,139,4
6,1,9,9,0,0,2,4
6,1,4,9,3.91695688897744,0,56,4
6,1,9,4,0,3.91695205948781,187,4
6,2,1,1,3.91694873909,3.91697831975762,141,4
6,2,8,8,3.91695447417442,3.91696956637315,7,4
6,2,1,8,3.91695900179911,3.91694964468479,98,5
6,1,9,9,0,0,20,5
6,3,3,8,1.00024871889036,1.75023498490918,44,5
6,2,8,8,3.91703084053006,3.91695779445581,11,5
6,1,9,9,0,0,71,5
6,2,8,8,3.91695537976921,3.9169475317467,103,5
6,1,9,4,0,3.91697107546497,143,5
6,4,8,1,3.91694843734149,3.91698151279707,150,5
6,3,1,1,1.08355111314449,1.08354796748608,43,5
6,4,1,1,3.91694934293628,3.91696473688353,88,5
6,1,9,9,0,0,128,5
6,2,8,1,3.91695749259088,3.91694904095493,78,5
6,4,8,8,3.91695266310126,3.91694813547656,156,5
6,3,8,3,1.00022517505568,1.00021823274437,122,5
6,3,1,3,0.750212648534216,0.833548245718703,32,5
6,4,1,1,3.91696866089478,3.91696352942381,40,5
6,1,9,9,0,0,176,6
6,3,7,1,0.833553678938188,0.833545227302238,131,6
6,2,1,1,3.91699401568621,3.91697685781401,62,6
6,3,1,8,0.666875891271047,0.833579939324409,79,6
6,2,1,1,3.91695085202809,3.91695085202809,1,6
6,3,3,1,0.666920516756363,1.08355503727216,59,6
6,4,8,8,3.91695326683111,3.91694451344665,13,6
6,2,1,8,3.91697499947622,3.91696745343506,104,6
6,4,1,1,3.91696111473721,3.91694541880861,72,6
6,4,8,8,3.91694843734149,3.91695356869604,16,6
6,1,4,4,3.91695477603935,3.91694783372805,45,6
6,1,9,9,0,0,154,6
6,3,7,1,0.750208422658034,1.00021521421149,174,6
6,4,8,8,3.91699522302952,3.91696534049697,89,6
6,1,9,9,0,0,165,6
6,2,8,8,3.91699190274812,3.91695387044456,123,6
6,3,8,1,1.0002300045453,1.91693968384061,145,7
6,3,1,1,0.750209931982681,0.666858337121084,188,7
6,2,8,8,3.91695930378046,3.91695809632074,170,7
6,2,8,8,3.91695132839959,3.91695115389302,60,7
6,1,9,9,0,0,58,7
6,3,1,2,1.08356228133198,2.16691508365329,15,7
6,3,7,8,0.91688354103826,1.08355262246914,186,7
6,2,8,1,3.91694662626833,3.917006391217,191,7
6,1,9,9,0,0,117,7
6,2,1,1,3.91695387056097,3.91696020914242,172,7
6,4,8,8,3.91697137744632,3.91695205948781,53,7
6,4,8,1,3.91695344122127,3.9169525828911,57,7
6,4,8,8,3.91697831987403,3.91694813547656,90,7
6,1,9,4,0,3.91697228292469,74,7
6,4,8,8,3.91694873909,3.91694843734149,23,7
6,1,9,4,0,1.33357148768846,135,7
6,4,8,1,3.91695779445581,3.91694390960038,162,8
6,4,8,1,3.91694602265488,3.91696835902985,39,8
6,2,1,1,3.91696352954023,3.91694934293628,96,8
6,1,4,9,3.9169644350186,0,157,8
6,3,7,1,0.750235890503973,0.833544321823865,68,8
6,1,9,9,0,0,140,8
6,1,9,9,0,0,144,8
6,1,9,9,0,0,33,8
6,4,8,8,3.91695266310126,3.9169463244034,18,8
6,3,1,8,1.00022155290935,0.916891087195836,73,8
6,3,1,1,1.58356499811634,0.666890634340234,153,8
6,2,8,1,3.91694727714639,3.91694541892502,151,8
6,4,1,8,3.91695387044456,3.91696352954023,159,8
6,2,1,1,3.916962798452,3.91695266310126,81,8
6,3,1,8,1.08356439438649,0.833546434645541,8,8
6,2,8,1,3.9169837529771,3.91695085214451,97,8
